18.10.02;#061.F013;;DGM - Gehweg/Radweg;Linie
18.10.02;#061.F014;;DGM - Radweg an Straßen;Linie
18.10.02;#061.F015;;DGM - Wegseite, unbefestigt;Linie
18.10.02;#061.F016;;DGM - Hochbord;Linie
18.10.02;#061.F017;;DGM - Tiefbord;Linie
18.10.02;#061.F018;;DGM - Formlinien;Linie
18.10.02;#061.F019;;DGM - Formlinien, geschlossen;Linie
18.10.02;#061.F020;;DGM - Randlinie;Linie
18.10.02;#061.F021;;DGM - Hofraum;Linie
18.10.02;#061.F022;;DGM - Pflasterkante;Linie
18.10.02;#061.F023;;Orthophoto-Bruchkante;Linie
18.10.02;#063.F001;;Hinweislinie zum Editieren von Daten;Linie
18.10.02;#063.F001;;Hinweistext zum Editieren von Daten;Text
18.10.02;#080.F001;;DGM - Urgelände, Umring;Linie
18.10.02;#080.F001;;DGM - Urgelände, Umring, Beschriftung;Text
18.10.02;#080.F002;;DGM - Urgelände, Inring;Linie
18.10.02;#080.F002;;DGM - Urgelände, Inring, Beschriftung;Text
18.10.02;#140.F001;;Öffentliches Gebäude;Text
18.10.02;#231.F001;;Tangentenpunkt;Punkt
18.10.02;#231.F002;;Achspunkt;Punkt
18.10.02;#231.F003;;Kreuzungspunkt;Punkt
18.10.02;#231.F004;;Pfeil, Querneigung;Punkt
18.10.02;#231.F005;;Regelquerschnitt Linie;Linie
18.10.02;#231.F005;;Regelquerschnitt, Beschriftung;Text
18.10.02;#231.F006;;Quergefälle ( Darstellung );Linie
18.10.02;#231.F007;;Pflasterkante im Verkehrsraum;Linie
18.10.02;#231.F008;;Achshauptpunkt / Absteckung;Punkt
18.10.02;#231.F008;;Achshauptpunkt / Absteckung, Beschriftung;Text
18.10.02;#232.F001;;Bauwerksbez., Rahmen;Linie
18.10.02;#232.F001;;Bauwerksbezeichnung, Beschriftung;Text
15.07.09;#232.F001;;Bauwerksbezeichnung, Brücke;Punkt
15.07.09;#232.F002;;Bauwerksbezeichnung, Brücke nicht unter Verkehr;Punkt
15.07.09;#232.F003;;Bauwerksbezeichnung, Brücke fremd;Punkt
15.07.09;#232.F004;;Bauwerksbezeichnung, Rad- Gehwegbrücke;Punkt
15.07.09;#232.F005;;Bauwerksbezeichnung, Rad- Gehwegbrücke fremd;Punkt
15.07.09;#232.F006;;Bauwerksbezeichnung, Lärmschutzbauwerk;Punkt
15.07.09;#232.F007;;Bauwerksbezeichnung, Lärmschutzbauwerk fremd;Punkt
15.07.09;#232.F008;;Bauwerksbezeichnung, Stützbauwerk;Punkt
15.07.09;#232.F009;;Bauwerksbezeichnung, Tunnel Trogbauwerk;Punkt
15.07.09;#232.F010;;Bauwerksbezeichnung, Fähre fremd;Punkt
15.07.09;#232.F011;;Bauwerksbezeichnung, Verkehrszeichenbrücke;Punkt
15.07.09;#232.F012;;Bauwerksbezeichnung, Verkehrszeichenbrücke fremd;Punkt
15.07.09;#232.F013;;Bauwerksbezeichnung, Mautkontrollgerätebrücke;Punkt
15.07.09;#232.F014;;Bauwerksbezeichnung, Wasser und Tiefbaukonstruktionen;Punkt
18.10.02;#233.F002;;Befestigungswechsel, punktiert;Linie
18.10.03;#233.F003;;Befestigungsart Beton;Text
18.10.04;#233.F004;;Befestigungsart Bitumen;Text
18.10.05;#233.F005;;Befestigungsart Großpflaster (Natur);Text
18.10.06;#233.F006;;Befestigungsart Schotter;Text
18.10.07;#233.F007;;Befestigungsart unbefestigt;Text
15.07.09;#233.F008;;Befestigungsart Kleinpflaster (Natur);Text
15.07.09;#233.F009;;Befestigungsart Verbundsteinpflaster;Text
15.07.09;#233.F010;;Befestigungsart Platten;Text
15.07.09;#233.F011;;Befestigungsart Rasengitter;Text
15.07.09;#233.F012;;Befestigungsart Splitt;Text
15.07.09;#233.F013;;Befestigungsart Gehwegplatten;Text
18.10.02;#253.F001;;Merkstein allgemein;Text
18.10.02;#23B.F001;;Brückenerfassung;Linie
18.10.02;#23B.F002;;Dehnungsfuge;Linie
18.10.02;#23B.F002;;Dehnungsfuge, Text;Text
18.10.02;#23B.F003;;Durchlaß, Lichte Weite;Text
18.10.02;#23B.F004;;Durchlaß, Lichte Höhe;Text
18.10.02;#23B.F005;;Durchlaß, Durchmesser;Text
18.10.02;#23B.F006;;Brückenerf., Schraffur;Linie
18.10.02;#23D.0001;;Gradientenpunkt;Punkt
18.10.02;#23D.0002;;Ausrundungsanfang;Punkt
18.10.02;#23D.0003;;Ausrundungsende;Punkt
18.10.02;#23D.0004;;linke Gradiente;Linie
18.10.02;#23D.0005;;rechte Gradiente;Linie
18.10.02;#245.F001;;Geländer;Linie
18.10.02;#245.F002;;Steigpfeil;Punkt
18.10.02;#245.F003;;Kellerlichtschacht;Linie
18.10.02;#245.F004;;Fundament, maßstäblich;Linie
18.10.02;#245.F005;;Balkon, Erker;Linie
18.10.02;#245.F006;;Fallrohr;Punkt
18.10.02;#245.F007;;Hauspunkt, Wohnhaus;Punkt
18.10.02;#245.F008;;Hauskreuz, Wirtschaftsgebäude;Punkt
15.07.09;#245.F009;;Kellerfenster;Linie
18.10.02;#246.F001;;allgemeiner Text öffentliche Gebäude;Text
18.10.02;#252.F001;;Rückhaltebecken;Linie
18.10.02;#253.F001;;Merkstein, allgemein;Punkt
18.10.02;#255.F001;;Regenwasserablauf;Linie
18.10.02;#256.F001;;Windanzeiger;Punkt
18.10.02;#264.F001;;Graben Kataster, Pfeil;Punkt
18.10.02;#264.F001;;Graben Kataster, Text;Text
18.10.02;#274.F001;;Papierkorb;Punkt
15.07.09;#274.F001;;Papierkorb, Text;Text
18.10.02;#274.F002;;Werbetafel;Punkt
18.10.02;#274.F002;;Werbetafel;Text
15.07.09;#274.F003;;Sitzgruppe / Sitzbank;Punkt
15.07.09;#274.F004;;Findling;Punkt
15.07.09;#274.F005;;Gedenkstein;Punkt
18.10.02;#275.F003;;Blattschnitt der Rahmenkarte;Linie
18.10.02;0039.0000;1.4.2;Nordpfeil;Punkt
18.10.02;0118.0000;2.6.3.3;Abgemarkter Grenzpunkt;Punkt
18.10.02;0118.F001;;Abgemarkter Grenzpunkt, Beschriftung;Text
18.10.02;0118.F002;;Abgemarkter Grenzpunkt, neu;Punkt
18.10.02;0118.F002;;Abgemarkter Grenzpunkt, Beschriftung neu;Text
18.10.02;0118.F003;;Abgemarkter Grenzpunkt Vermarkung Grenzstein;Punkt
18.10.02;0118.F004;;Abgemarkter Grenzpunkt Vermarkung Grenzstein, neu;Punkt
18.10.02;0118.F005;;Abgemarkter Grenzpunkt in Mitte Oberkante;Punkt
18.10.02;0118.F006;;Abgemarkter Grenzpunkt in Mitte Oberkante, neu;Punkt
18.10.02;0118.F007;;Abgemarkter Grenzpunkt Ecke eines Steines;Punkt
18.10.02;0118.F008;;Abgemarkter Grenzpunkt Ecke eines Steines, neu;Punkt
18.10.02;0118.F009;;Abgemarkter Grenzpunkt unterirdisch;Punkt
18.10.02;0118.F010;;Abgemarkter Grenzpunkt unterirdisch, neu;Punkt
18.10.02;0118.F013;;abgemarkter Grenzpunkt der Markscheide;Punkt
18.10.02;0118.F014;;abgemarkter Grenzpunkt der Markscheide, neu;Punkt
18.10.02;0119.F001;2.6.3.4;Grenzpunkt, unvermarkt;Punkt
18.10.02;0119.F002;2.6.3.4;Nicht abgemarkter Grenzpunkt, neu;Punkt
18.10.02;0122.0000;2.1.2;Aufnahmepunkt;Punkt
18.10.02;0122.0000;2.1.2;Aufnahmepunkt;Text
18.10.02;0123.0000;2.1.4;Kleinpunkt  (vermarkt), Punkt in Messungslinie;Punkt
18.10.02;0123.0000;2.1.4;Kleinpunkt  (vermarkt), Punkt in Messungslinie;Text
18.10.02;0123.F001;2.1.4;Achskleinpunkt / Absteckung;Punkt
18.10.02;0123.F001;2.1.4;Achskleinpunkt / Absteckung, Beschriftung;Text
18.10.02;0123.F002;;Baufeldgrenze;Linie
18.10.02;0123.F002;;Baufeldgrenzpunkt;Punkt
18.10.02;0123.F002;;Baufeldgrenzpunkt, Beschriftung;Text
18.10.02;0123.F003;;Planfeststellungsgrenze;Linie
18.10.02;0123.F003;;Planfeststellungsgrenzpunkt;Punkt
18.10.02;0123.F003;;Planfeststellungsgrenzpunkt, Beschriftung;Text
18.10.02;0126.0000;2.1.3;Beobachtungspfeiler der Straßenbauverwaltung;Punkt
18.10.02;0126.0000;2.1.3;Beobachtungspfeiler der Straßenbauverwaltung;Text
18.10.02;0127.0000;2.1.2;Polygonpunkt der Straßenbauverwaltung;Punkt
18.10.02;0127.0000;2.1.2;Polygonpunkt der Straßenbauverwaltung;Text
18.10.02;0141.0000;;Pfeilerbolzen;Punkt
18.10.02;0141.0000;2.1.6.1;Pfeilerbolzen;Text
18.10.02;0142.0000;;Mauerbolzen;Punkt
18.10.02;0142.0000;2.1.6.2;Mauerbolzen;Text
18.10.02;0147.0000;2.1.6.4;HP = PP;Text
18.10.02;0147.F001;;HP/Landesvermessung;Punkt
18.10.02;0147.F001;;HP/Landesvermessung;Text
18.10.02;0147.F002;;Höhenfestpunkt der Straßenbauverwaltung;Punkt
18.10.02;0147.F002;;Höhenfestpunkt der Straßenbauverwaltung;Text
18.10.02;0147.F003;;Höhenkontrollpunkt;Punkt
18.10.02;0147.F003;;Höhenkontrollpunkt;Text
18.10.02;0162.F001;;TP/Landesvermessung/Bodenpunkt;Punkt
18.10.02;0162.F001;;TP/Landesvermessung/Bodenpunkt;Text
18.10.02;0241.0000;2.2.7.34;Nutzungsartengrenze;Flaeche
18.10.02;0241.0000;2.2.7.34;Nutzungsartengrenze;Linie
18.10.02;0241.0000;2.2.7.34;Nutzungsartengrenze, Text;Text
18.10.02;0241.F002;;Hofraum;Linie
18.10.02;0248.0000;2.6.1.10;Flurstücksgrenze in Gewässern;Linie
18.10.02;0248.F001;;Flurstücksgrenze in Gewässern, neu;Linie
18.10.02;0251.0000;2.2.6;Topographische (Begrenzungs-) Linie;Linie
18.10.02;0252.0000;2.2.6.1;Topographische (Begrenzungs-) Linie, verdeckt;Linie
18.10.02;0253.0000;2.3.3.10;Topographische Zuordnungslinie;Linie
18.10.02;0271.0000;;Zollgrenze;Linie
18.10.02;0272.0000;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Linie
18.10.02;0272.0000;2.7.5.1;Gesetzliche Überschwemmungsgrenze;Text
18.10.02;0273.0000;2.7.5.2;Hochwassergrenze;Linie
18.10.02;0273.0000;2.7.5.2;Hochwassergrenze;Text
18.10.02;0274.0000;2.7.5.14;Mittleres Tidehochwasser;Linie
18.10.02;0274.0000;2.7.5.14;Mittleres Tidehochwasser, Beschriftung;Text
18.10.02;0275.0000;2.7.5.3;Markscheide;Linie
18.10.02;0275.0000;2.7.5.3;Markscheide, Beschriftung;Text
18.10.02;0276.0000;2.7.5.4;Naturschutzgebietsgrenze;Linie
18.10.02;0276.0000;2.7.5.4;Naturschutzgebietsgrenze, Beschriftung;Text
18.10.02;0277.0000;2.7.5.5;Landschaftsschutz- Gebietsgrenze;Linie
18.10.02;0277.0000;2.7.5.5;Landschaftsschutz- Gebietsgrenze, Beschriftung;Text
18.10.02;0278.0000;2.7.5.6;Wasserschutzgebietsgrenze;Linie
18.10.02;0278.0000;2.7.5.6;Wasserschutzgebietsgrenze, Beschriftung;Text
18.10.02;0279.0000;2.7.5.7;Lärmschutzbereichsgrenze;Linie
18.10.02;0279.0000;2.7.5.7;Lärmschutzbereichsgrenze, Beschriftung;Text
18.10.02;0281.0000;2.7.5.8;Heilquellenschutz- Gebietsgrenze;Linie
18.10.02;0281.0000;2.7.5.8;Heilquellenschutz- Gebietsgrenze, Beschriftung;Text
18.10.02;0282.0000;2.7.5.9;Pegelschutzgebietsgrenze;Linie
18.10.02;0282.0000;2.7.5.9;Pegelschutzgebietsgrenze, Beschriftung;Text
18.10.02;0283.0000;2.7.5.10;Denkmalzone (Grenze);Linie
18.10.02;0283.0000;2.7.5.10;Denkmalzone (Grenze), Beschriftung;Text
18.10.02;0284.0000;2.7.5.11;Grabungsschutzgebietsgrenze;Linie
18.10.02;0284.0000;2.7.5.11;Grabungsschutzgebietsgrenze, Beschriftung;Text
18.10.02;0285.0000;2.7.5.12;Altlasten (Grenze);Linie
18.10.02;0285.0000;2.7.5.12;Altlasten (Grenze), Beschriftung;Text
18.10.02;0286.0000;2.7.5.15;Flurbereinigungsverfahren (Grenze);Linie
18.10.02;0286.0000;2.7.5.15;Flurbereinigungsverfahren (Grenze), Beschriftung;Text
18.10.02;0287.0000;2.7.5.16;Umlegungsverfahren (Grenze);Linie
18.10.02;0287.0000;2.7.5.16;Umlegungsverfahren (Grenze), Beschriftung;Text
18.10.02;0288.0000;2.7.5.17;Sanierungsverfahren (Grenze);Linie
18.10.02;0288.0000;2.7.5.17;Sanierungsverfahren (Grenze), Beschriftung;Text
18.10.02;0289.0000;2.7.5.18;Andere öffentlichrechtliche Grenze;Linie
18.10.02;0289.0000;2.7.5.18;Andere öffentlichrechtliche Grenze, Beschriftung;Text
18.10.02;0289.F001;;Baulastgrenze;Linie
18.10.02;0289.F001;;Baulastgrenze, Beschriftung;Text
18.10.02;0289.F002;;Baulastgrenze nach §7 Abs.2 GBO;Linie
18.10.02;0356.0000;2.7.4.9;Hecktor;Punkt
18.10.02;0411.0000;2.2.3.1;Höhenlinie - 20 Meter;Linie
18.10.02;0411.0000;2.2.3.1;Höhenlinie - 20 Meter;Text
18.10.02;0412.0000;2.2.3.2;Höhenlinie - 10 Meter;Linie
18.10.02;0412.0000;2.2.3.2;Höhenlinie - 10 Meter;Text
18.10.02;0413.0000;2.2.3.3;Höhenlinie - 5 Meter;Linie
18.10.02;0413.0000;2.2.3.3;Höhenlinie - 5 Meter;Text
18.10.02;0414.0000;2.2.3.4;Höhenlinie - 2,5 Meter;Linie
18.10.02;0414.0000;2.2.3.4;Höhenlinie - 2,5 Meter;Text
18.10.02;0415.0000;2.2.3.5;Höhenlinie - 1 Meter;Linie
18.10.02;0415.0000;2.2.3.5;Höhenlinie - 1 Meter;Text
18.10.02;0416.0000;2.2.3.6;Höhenlinie - 0,5/0.25 Meter;Linie
18.10.02;0416.0000;2.2.3.6;Höhenlinie - 0,5/0.25 Meter;Text
18.10.02;0431.0000;2.2.2.1;Höhenpunkt;Punkt
18.10.02;0431.0001;2.2.2.1;Höhenpunkt, Text;Text
18.10.02;0431.F001;;Urgelände;Punkt
18.10.02;0431.F001;;Urgelände, Text;Text
18.10.02;0435.0000;2.2.2.2;Einzelhöhe;Punkt
18.10.02;0435.0001;2.2.2.2;Einzelhöhe, Text;Text
18.10.02;0435.F001;;Straßenhöhe;Punkt
18.10.02;0435.F001;;Straßenhöhe, Text;Text
18.10.02;0435.F002;;Sohlhöhe;Punkt
18.10.02;0435.F002;;Sohlhöhe, Text;Text
18.10.02;0435.F003;;Höhe no DGM;Punkt
18.10.02;0435.F003;;Höhe no DGM, Text;Text
18.10.02;0435.F004;;terrestrisch gemessene Höhe;Punkt
18.10.02;0435.F004;;terrestrisch gemessene Höhe,Text;Text
18.10.02;0435.F005;;Höhenpunkt Laserscan;Punkt
18.10.02;0435.F005;;Höhenpunkt Laserscan, Text;Text
18.10.02;0435.F006;;Höhenpunkt Orthophotohöhe;Punkt
18.10.02;0435.F006;;Höhenpunkt Orthophotohöhe, Text;Text
18.10.02;0435.F007;;Höhenpunkt Bauwerksunterkante;Punkt
18.10.02;0435.F007;;Bauwerkshöhen Unterkante;Text
15.07.09;0435.F008;;Mauerhöhe;Punkt
15.07.09;0435.F008;;Mauerhöhe, Text;Text
15.07.09;0435.F009;;Erdgeschosshöhe;Punkt
15.07.09;0435.F009;;Erdgeschosshöhe, Text;Text
15.07.09;0435.F010;;Kellerfensterhöhe;Punkt
15.07.09;0435.F010;;Kellerfensterhöhe, Text;Text
18.10.02;0441.0000;2.2.4;Fels;Linie
18.10.02;0462.0000;2.2.5;Steilrand;Linie
18.10.02;0463.0000;2.2.1.8;Befestigte Böschung;Linie
18.10.02;0463.0000;2.2.1.8;Befestigte Böschung;Text
18.10.02;0463.F001;;Pflasterkante;Linie
18.10.02;0474.0000;2.3.9.2;Spundwand;Linie
18.10.02;0481.0000;2.2.1.1;Deutliche Böschungsoberkante;Linie
18.10.02;0482.0000;2.2.1.3;Undeutliche Böschungsoberkante;Linie
18.10.02;0484.0000;2.2.1.2;Deutliche Böschungsunterkante;Linie
18.10.02;0485.0000;2.2.1.4;Undeutliche Böschungsunterkante;Linie
18.10.02;0486.0000;;Böschung (Schraffen);Flaeche
18.10.02;0486.0000;2.2.1.6;Böschung (Schraffen);Linie
18.10.02;0486.F001;;Böschung (Schraffen), verdeckt;Linie
18.10.02;0719.0000;1.4.1;Gitternetzlinien;Linie
18.10.02;0719.0000;1.4.1;Gitterkreuz;Punkt
18.10.02;0719.0001;;Schneiderahmen / Faltmarkierung;Linie
18.10.02;0719.0002;;Heftrand;Linie
18.10.02;0719.0003;;Koordinatenrahmen;Linie
18.10.02;0719.0004;;Innenrahmen;Linie
18.10.02;0719.0005;;Gitternetzbeschriftung;Text
18.10.02;0719.0006;;Eckpunktbeschriftung;Text
18.10.02;0719.0007;;Information im Schneiderahmen;Text
18.10.02;0719.F004;;Paßecken, Deckfolie;Linie
18.10.02;0719.F005;;Blattumrandung;Linie
18.10.02;0719.F006;;Blattüberlappung;Linie
18.10.02;0719.F007;;Stempel, dick;Linie
18.10.02;0719.F008;;Stempel, mittel;Linie
18.10.02;0719.F009;;Stempel, dünn;Linie
18.10.02;0719.F010;;Rahmen, dünn-gestrichelt;Linie
18.10.02;0719.F011;;Rahmen, Beschriftung mittel;Text
18.10.02;0719.F012;;Rahmen, Beschriftung klein;Text
18.10.02;0733.0000;3.2.10;Richtungshinweise im Kartenrahmen;Text
18.10.02;1011.0000;2.4.1.1;Hochhausbegrenzungslinie;Linie
18.10.02;1012.0000;;Öffentliches Gebäude;Linie
18.10.02;1012.F001;;Wohngebäude;Linie
18.10.02;1013.F001;;Wirtschaftsgebäude;Linie
18.10.02;1014.0000;2.4.1.4;Offene Begrenzungslinie eines Gebäudes;Linie
18.10.02;1016.0000;2.4.1.5;Begrenzungslinie eines unterirdischen Gebäudes;Linie
18.10.02;1017.0000;2.4.1.6;Begrenzungslinie eines zerstörten Gebäudes;Linie
18.10.02;1017.0000;2.4.1.6;Begrenzungslinie eines zerstörten Gebäudes;Text
18.10.02;1019.0000;2.4.4.8;Gebäudeverbindungsgang;Linie
18.10.02;1019.0000;2.4.4.8;Gebäudeverbindungsgang;Text
18.10.02;1031.0000;2.4.2.1;Hausnummer;Text
18.10.02;1033.0000;2.4.2.2;Anzahl der Vollgeschosse;Text
18.10.02;1041.0000;2.4.4.2;Durchfahrt im Gebäude;Linie
18.10.02;1042.0000;2.4.4.3;Durchfahrt an überbauten Verkehrsstraßen;Linie
18.10.02;1042.0000;2.4.4.3;Durchfahrt an überbauten Verkehrsstraßen;Text
18.10.02;1043.0000;2.4.4.5;Arkaden;Linie
18.10.02;1043.0000;2.4.4.5;Arkaden;Text
18.10.02;1044.F001;2.4.5.3;Freitreppe;Linie
18.10.02;1045.0000;2.4.4.1;Markierung für  Überdachung, offene Halle, Durchfahrt;Linie
18.10.02;1046.0000;2.4.4.6;Aufgeständertes Haus;Linie
18.10.02;1046.0000;2.4.4.6;Aufgeständertes Haus;Text
18.10.02;1047.0000;2.4.4.4;Auskragende Geschosse;Linie
18.10.02;1047.0000;2.4.4.4;Auskragende Geschosse;Text
18.10.02;1048.0000;;Treppenunterkante (Freitreppe);Linie
18.10.02;1049.0000;2.4.4.9;Rampe;Linie
18.10.02;1049.0000;2.4.4.9;Rampe;Text
18.10.02;1056.0000;2.4.2.5;Höhenangaben an Gebäuden;Punkt
18.10.02;1056.0000;2.4.2.5;Höhenangaben an Gebäuden;Text
18.10.02;1056.F001;;Firsthöhe;Punkt
18.10.02;1056.F001;;Firsthöhe, Text;Text
18.10.02;1056.F002;;Traufhöhe;Punkt
18.10.02;1056.F002;;Traufhöhe, Text;Text
18.10.02;1061.0000;2.4.3.1;Schraffur für Gebäude (50 gon);Flaeche
18.10.02;1061.0000;2.4.3.1;Schraffur für Gebäude (50 gon);Linie
18.10.02;1063.0000;2.4.3.2;Parallelschraffur für Gebäude;Flaeche
18.10.02;1063.0000;2.4.3.2;Parallelschraffur für Gebäude;Linie
18.10.02;1071.0000;2.4.2.3;Kennzeichnung der Dachformen;Text
18.10.02;1072.0000;2.4.2.4;Firstlinie;Linie
18.10.02;1141.F001;2.4.6.1;Kirche;Punkt
18.10.02;1141.F001;;Kirche;Text
18.10.02;1142.F001;;Synagoge;Punkt
18.10.02;1142.F001;2.4.6.2;Synagoge;Text
18.10.02;1143.F001;;Kapelle;Punkt
18.10.02;1143.F001;2.4.6.3;Kapelle;Text
18.10.02;1194.F001;2.4.6.4;U - Bahnhof;Punkt
18.10.02;1194.F001;2.4.6.4;U - Bahnhof;Text
18.10.02;1195.F001;2.4.6.5;S - Bahnhof;Punkt
18.10.02;1195.F001;2.4.6.5;S - Bahnhof;Text
18.10.02;1208.0000;2.4.5.1;Zufahrt, Einfahrt;Punkt
18.10.02;1208.F001;2.4.5.1;Linie Zufahrt;Linie
18.10.02;1209.0000;2.4.5.2;Zugang, Eingang;Punkt
18.10.02;1209.F001;2.4.5.2;Eingang, vorgelagerte Stufe;Linie
18.10.02;1472.F001;2.5.9.6;Rastanlage;Punkt
18.10.02;1475.F001;;Parkplatz mit Kiosk/WC;Punkt
18.10.02;1731.F001;2.5.9.5;Tankstelle;Punkt
18.10.02;1731.F002;;Zapfsäule;Punkt
18.10.02;1731.F003;;Luftsäule und Staubsauger;Punkt
18.10.02;1731.F004;;Lüftungsamatur;Punkt
18.10.02;1731.F005;;Wasserhahn;Punkt
18.10.02;1732.0000;2.5.9.7;Tank- und Rastanlage;Punkt
18.10.02;1771.F001;2.7.3.5;Bergwerk in Betrieb;Punkt
18.10.02;1772.0000;2.7.3.7;Bergwerk, außer Betrieb;Punkt
18.10.02;1773.0000;2.7.3.6;Bergwerk, vorübergehend stillgelegt;Punkt
18.10.02;2361.F001;;Parkhaus;Punkt
18.10.02;2361.F001;;Parkhaus;Text
18.10.02;2362.F001;2.4.6.7;Parkdeck;Punkt
18.10.02;2362.F001;;Parkdeck;Text
18.10.02;2363.F001;2.4.6.8;Tiefgarage;Punkt
18.10.02;2363.F001;;Tiefgarage;Text
18.10.02;2369.F001;;Parkplatz und WC;Punkt
18.10.02;2371.0000;2.7.4.6;Brückenwaage;Punkt
18.10.02;2371.0000;2.7.4.6;Brückenwaage;Text
18.10.02;2372.F001;2.7.4.8;Parkscheinautomat;Punkt
18.10.02;2513.F001;2.5.5.8;Pumpe;Punkt
18.10.02;2514.0000;2.5.5.14;Wasserturm;Punkt
18.10.02;2514.0000;2.5.5.14;Wasserturm;Text
18.10.02;2572.0000;2.5.7.1;Gasometer;Punkt
18.10.02;2572.0000;2.5.7.1;Gasometer;Text
18.10.02;2573.F001;;Schaltkasten, Gas;Punkt
18.10.02;3141.0000;2.2.7.28;Steinbruch;Flaeche
18.10.02;3141.0000;2.2.7.28;Steinbruch;Punkt
18.10.02;3141.0000;2.2.7.28;Steinbruch;Text
18.10.02;3161.0000;2.2.7.30;Kohletagebau;Flaeche
18.10.02;3161.0000;2.2.7.30;Kohletagebau;Punkt
18.10.02;3161.0000;2.2.7.30;Kohletagebau;Text
18.10.02;3171.0000;2.2.7.16;Torfstich;Flaeche
18.10.02;3171.0000;2.2.7.16;Torfstich;Punkt
18.10.02;3171.0000;2.2.7.16;Torfstich;Text
18.10.02;3191.0000;2.5.9.2;Erdölpumpe, Ölförderanlage;Punkt
18.10.02;3195.0000;2.5.9.4;Erdgasförderstelle;Punkt
18.10.02;3196.0000;2.7.3.8;Bergbauschacht (eckig);Punkt
18.10.02;3403.F001;;Oberirdische Leitungen;Text
18.10.02;3411.F001;;Brunnen;Punkt
18.10.02;3421.F001;;Wasser, oberirdisch;Linie
18.10.02;3421.F001;;Wasser, Beschriftung;Text
15.07.09;3421.F002;;Wasser, Zuordnungsstrich;Linie
15.07.09;3421.F002;;Wasser, Schilderpfahl;Punkt
18.10.02;3422.F001;;Fernwasser, oberirdisch;Linie
18.10.02;3423.F001;2.5.1.1;Wasser, unterirdisch;Linie
18.10.02;3424.F001;;Fernwasser, unterirdisch;Linie
18.10.02;3426.F001;2.5.3.3;Wasser, Merkzeichen;Punkt
18.10.02;3426.F001;;Wasser, Merkzeichen, Beschriftung;Text
18.10.02;3427.F001;2.5.5.3;Hydrant, Oberflur;Punkt
18.10.02;3428.F001;2.5.5.4;Hydrant, Unterflur;Punkt
